symbol,id,orderId,orderListId,price,qty,quoteQty,commission,commissionAsset,time,isBuyer,isMaker,isBestMatch
BNBBTC,60447622,257212382,-1,0.00212910,13.57000000,0.02889188,0.01017750,BNB,1567556452607,True,False,True
BNBBTC,60447623,257212382,-1,0.00212910,12.67000000,0.02697569,0.00950250,BNB,1567556452607,True,False,True
BNBBTC,60447624,257212382,-1,0.00212910,16.36000000,0.03483207,0.01227000,BNB,1567556452607,True,False,True
BNBBTC,60447625,257212382,-1,0.00212910,10.20000000,0.02171682,0.00765000,BNB,1567556452607,True,False,True
BNBBTC,60447626,257212382,-1,0.00212910,17.49000000,0.03723795,0.01311750,BNB,1567556452607,True,False,True
BNBBTC,60447627,257212382,-1,0.00212910,15.41000000,0.03280943,0.01155750,BNB,1567556452607,True,False,True
BNBBTC,60447628,257212382,-1,0.00212910,13.57000000,0.02889188,0.01017750,BNB,1567556452607,True,False,True
BNBBTC,60447629,257212382,-1,0.00212910,12.67000000,0.02697569,0.00950250,BNB,1567556452607,True,False,True
BNBBTC,60447630,257212382,-1,0.00212910,16.36000000,0.03483207,0.01227000,BNB,1567556452607,True,False,True
BNBBTC,60447631,257212382,-1,0.00212910,10.20000000,0.02171682,0.00765000,BNB,1567556452607,True,False,True
BNBBTC,60447632,257212382,-1,0.00212910,6.12000000,0.01303009,0.00459000,BNB,1567556452607,True,False,True
BNBBTC,60447634,257212430,-1,0.00212860,0.05000000,0.00010643,0.00003750,BNB,1567556459154,True,False,True
BNBBTC,60449391,257222808,-1,0.00212880,22.07000000,0.04698261,0.01655250,BNB,1567558217340,True,True,True
BNBBTC,60449920,257228086,-1,0.00212640,47.47000000,0.10094020,0.03560250,BNB,1567558639199,True,True,True
BNBBTC,62594859,275618374,-1,0.00206820,8.52000000,0.01762106,0.00639054,BNB,1570916302808,False,True,True
NEOBTC,4447646,18848313,-1,0.00651200,62.01000000,0.40380912,0.33819859,BNB,1515007542269,True,False,True
NEOBTC,4527442,19041114,-1,0.00696500,1.59000000,0.01107435,0.00897508,BNB,1515076732723,False,False,True
NEOBTC,4527443,19041114,-1,0.00696300,42.90000000,0.29871270,0.24239227,BNB,1515076732723,False,False,True
NEOBTC,4527444,19041114,-1,0.00696100,1.00000000,0.00696100,0.00564797,BNB,1515076732723,False,False,True
NEOBTC,4527445,19041114,-1,0.00696100,0.86000000,0.00598646,0.00485271,BNB,1515076732723,False,False,True
NEOBTC,4527446,19041114,-1,0.00695800,0.01000000,0.00006958,0.00004868,BNB,1515076732723,False,False,True
NEOBTC,4527447,19041114,-1,0.00695400,4.00000000,0.02781600,0.02257567,BNB,1515076732723,False,False,True
NEOBTC,4527448,19041114,-1,0.00695100,1.50000000,0.01042650,0.00845573,BNB,1515076732723,False,False,True
NEOBTC,4527449,19041114,-1,0.00695000,10.15000000,0.07054250,0.05724255,BNB,1515076732723,False,False,True
NEOBTC,25126839,110734616,-1,0.00238400,0.43000000,0.00102512,0.00043000,NEO,1554019030229,True,False,True
NEOBTC,25131408,110757470,-1,0.00243600,0.42000000,0.00102312,0.00000102,BTC,1554030610031,False,False,True
NEOBTC,25133545,110771391,-1,0.00241500,0.42000000,0.00101430,0.00042000,NEO,1554038530115,True,False,True
NEOBTC,25140352,110810862,-1,0.00244800,0.41000000,0.00100368,0.00000100,BTC,1554064040053,False,False,True
NEOBTC,25142771,110824716,-1,0.00245100,0.42000000,0.00102942,0.00042000,NEO,1554071960575,True,False,True
NEOBTC,25142865,110825846,-1,0.00245100,0.41000000,0.00100491,0.00000100,BTC,1554072985776,False,False,True
NEOBTC,25143674,110831293,-1,0.00245800,0.42000000,0.00103236,0.00042000,NEO,1554077465528,True,False,True
NEOBTC,25147316,110861406,-1,0.00243800,0.41000000,0.00099958,0.00000100,BTC,1554093098313,False,False,True
NEOBTC,25149397,110876784,-1,0.00244000,0.82000000,0.00200080,0.00082000,NEO,1554103754486,True,False,True
NEOBTC,25152163,110897337,-1,0.00244800,0.81000000,0.00198288,0.00000198,BTC,1554118274082,False,False,True
